,id,Message,length,country,Date
379,10499,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,84,SG,2003/4
380,10500,How abt making some of the pics bigger?,39,SG,2003/4
381,10501,ll come online now..,20,SG,2003/4
382,10502,How r ü going to send it to me?,31,SG,2003/4
383,10503,s clearer..,11,SG,2003/4
384,10504,I havent add ü yet right..,26,SG,2003/4
385,10505,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,83,SG,2003/4
386,10506,ve finished the formatting...,29,SG,2003/4
387,10507,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,64,SG,2003/4
388,10508,Ok.. Ü finishing soon?,22,SG,2003/4
389,10509,ll be submitting da project tmr rite?,37,SG,2003/4
390,10510,Ok lor... But buy wat?,22,SG,2003/4
391,10511,Or ü go buy wif him then i meet ü later can?,44,SG,2003/4
392,10512,Huh so early.. Then ü having dinner outside izzit?,50,SG,2003/4
393,10513,Must come later.. I normally bathe him in da afternoon mah..,60,SG,2003/4
394,10514,ll go.,6,SG,2003/4
395,10515,ll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),76,SG,2003/4
396,10516,Yar but they say got some error.,32,SG,2003/4
397,10517,If u dun drive then how i go 2 sch.,35,SG,2003/4
398,10518,Yup,3,SG,2003/4
399,10519,Anything...,11,SG,2003/4
400,10520,Then u drive lor.,17,SG,2003/4
401,10521,Ok,2,SG,2003/4
402,10522,"Wat time liao, where still got.",31,SG,2003/4
403,10523,Gd luck 4 ur exams :-),22,SG,2003/4
404,10524,Is ur paper today in e morn or aft?,35,SG,2003/4
405,10525,ll b going 2 sch later.,23,SG,2003/4
406,10526,Oh ok..,7,SG,2003/4
407,10527,In sch but neva mind u eat 1st lor..,36,SG,2003/4
408,10528,Call me when u finish then i come n pick u.,43,SG,2003/4
409,10529,Hui xin is in da lib.,21,SG,2003/4
411,10531,m in da canteen now.,20,SG,2003/4
412,10532,Haf u found him? I feel so stupid da v cam was working.,55,SG,2003/4
413,10533,Where r we meeting?,19,SG,2003/4
414,10534,I went to ur hon lab but no one is there.,41,SG,2003/4
415,10535,ve reached sch already...,25,SG,2003/4
416,10536,Can u look 4 me in da lib i got stuff havent finish yet.,56,SG,2003/4
417,10537,ve already made changes 2 da previous report.,45,SG,2003/4
418,10538,s over.. Dun thk abt it already. Concentrate on ur other papers k.,66,SG,2003/4
419,10539,Din i tell u jus now 420,24,SG,2003/4
420,10540,I fetch yun or u fetch?,23,SG,2003/4
421,10541,All e best 4 ur exam later.,27,SG,2003/4
422,10542,s v nice...,11,SG,2003/4
423,10543,m coming home now.,18,SG,2003/4
424,10544,Who u talking about?,20,SG,2003/4
425,10545,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,74,SG,2003/4
426,10546,m in e lazy mode today.,23,SG,2003/4
427,10547,ve reached already.,19,SG,2003/4
428,10548,Yup no more already... Thanx 4 printing n handing it up.,56,SG,2003/4
430,10550,ve sent u da latest version of da project.,42,SG,2003/4
431,10551,Mine here like all fr china then so noisy.,42,SG,2003/4
432,10552,Here got lots of hair dresser fr china.,39,SG,2003/4
433,10553,All e best 4 ur driving tmr :-),31,SG,2003/4
434,10554,s cutting quite short 4 me leh.,31,SG,2003/4
435,10555,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,102,SG,2003/4
436,10556,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,110,SG,2003/4
437,10557,Thanx...,8,SG,2003/4
438,10558,Shant disturb u anymore... Jia you...,37,SG,2003/4
439,10559,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,125,SG,2003/4
440,10560,ll b going 2 sch on mon. My sis need 2 take smth.,49,SG,2003/4
441,10561,m not going liao. Too lazy. Dun wan 2 distract u also.,54,SG,2003/4
442,10562,s quite sad.,12,SG,2003/4
443,10563,I might go 2 sch. Yar at e salon now v boring.,46,SG,2003/4
444,10564,Is ur paper in e morn or aft tmr?,33,SG,2003/4
445,10565,Nothing. Can...,15,SG,2003/4
446,10566,Shb b ok lor... Thanx...,24,SG,2003/4
447,10567,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,115,SG,2003/4
448,10568,Really dun bluff me leh... U sleep early too. Nite...,53,SG,2003/4
449,10569,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,77,SG,2003/4
450,10570,Wif my family booking tour package.,35,SG,2003/4
451,10571,s ur paper?,11,SG,2003/4
452,10572,re rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,137,SG,2003/4
453,10573,My phone,8,SG,2003/4
454,10574,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,74,SG,2003/4
455,10575,ll go out w u all lor. N u still can act so real.,49,SG,2003/4
456,10576,s bad dat all e gals know u... Wat u doing now?,47,SG,2003/4
457,10577,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,84,SG,2003/4
458,10578,Aiyar sorry lor forgot 2 tell u...,34,SG,2003/4
459,10579,m meeting Darren...,19,SG,2003/4
460,10580,U coming 2 pick me?,19,SG,2003/4
461,10581,Can do lor...,13,SG,2003/4
462,10582,s ok lar. U sleep early too... Nite...,38,SG,2003/4
463,10583,Nvm take ur time.,17,SG,2003/4
464,10584,Okie,4,SG,2003/4
465,10585,s ok. Going 2 rain leh where got gd.,36,SG,2003/4
466,10586,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",160,SG,2003/4
467,10587,Dunno he jus say go lido. Same time 930.,40,SG,2003/4
468,10588,U know we watchin at lido?,26,SG,2003/4
469,10589,Wat time do u wan 2 meet me later?,34,SG,2003/4
470,10590,Now got tv 2 watch meh? U no work today?,40,SG,2003/4
471,10591,Then we wait 4 u lor... No need 2 feel bad lar...,49,SG,2003/4
472,10592,"Doing nothing, then u not having dinner w us?",45,SG,2003/4
474,10594,Ok i also wan 2 watch e 9 pm show...,36,SG,2003/4
475,10595,Sian... Aft meeting supervisor got work 2 do liao... U working now?,67,SG,2003/4
476,10596,Quite late lar... Ard 12 anyway i wun b drivin...,49,SG,2003/4
477,10597,Ok but tell me half an hr b4 u come i need 2 prepare.,53,SG,2003/4
479,10599,Then ur sis how?,16,SG,2003/4
480,10600,Ard 515 like dat. Y?,20,SG,2003/4
481,10601,s e road name of ur house?,26,SG,2003/4
483,10603,"I wake up long ago already... Dunno, what other thing?",54,SG,2003/4
484,10604,We r outside already.,21,SG,2003/4
487,10607,m coming home 4 dinner.,23,SG,2003/4
488,10608,Sorry i din lock my keypad.,27,SG,2003/4
489,10609,Wat would u like 4 ur birthday?,31,SG,2003/4
490,10610,m leaving my house now...,25,SG,2003/4
491,10611,Ok i msg u b4 i leave my house.,31,SG,2003/4
492,10612,Ok i thk i got it. Then u wan me 2 come now or wat?,51,SG,2003/4
493,10613,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,137,SG,2003/4
494,10614,Yar... I tot u knew dis would happen long ago already.,54,SG,2003/4
495,10615,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,96,SG,2003/4
496,10616,Quite lor. But dun tell him wait he get complacent...,53,SG,2003/4
497,10617,I dun believe u. I thk u told him.,34,SG,2003/4
498,10618,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,147,SG,2003/4
499,10619,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,58,SG,2003/4
500,10620,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,87,SG,2003/4
501,10621,Then she dun believe wat?,25,SG,2003/4
502,10622,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,86,SG,2003/4
503,10623,s true already. I thk she muz c us tog then she believe.,56,SG,2003/4
504,10624,s wat he told me. Ok lor...,27,SG,2003/4
505,10625,Orh i tot u say she now still dun believe.,42,SG,2003/4
506,10626,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,158,SG,2003/4
507,10627,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,59,SG,2003/4
508,10628,Watching tv lor. Nice one then i like lor.,42,SG,2003/4
509,10629,Then i buy.,11,SG,2003/4
510,10630,U buy newspapers already?,25,SG,2003/4
511,10631,No objection. My bf not coming.,31,SG,2003/4
512,10632,Anything lor if they all go then i go lor...,44,SG,2003/4
513,10633,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,64,SG,2003/4
514,10634,Enjoy urself tmr...,19,SG,2003/4
515,10635,Wat r u doing?,14,SG,2003/4
516,10636,s a swatch watch...,19,SG,2003/4
517,10637,s jus rite...,13,SG,2003/4
518,10638,Ha... U jus ate honey ar? So sweet...,37,SG,2003/4
519,10639,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,63,SG,2003/4
520,10640,s impossible between us?,24,SG,2003/4
522,10642,Hey happy birthday...,21,SG,2003/4
523,10643,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,63,SG,2003/4
524,10644,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,119,SG,2003/4
525,10645,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,151,SG,2003/4
526,10646,m not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,123,SG,2003/4
527,10647,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,74,SG,2003/4
528,10648,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,77,SG,2003/4
529,10649,U still havent got urself a jacket ah?,38,SG,2003/4
530,10650,How come u got nothing to do?,29,SG,2003/4
531,10651,ll feel guilty...,17,SG,2003/4
532,10652,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,121,SG,2003/4
533,10653,Ok lar... Joking wif u oni...,29,SG,2003/4
534,10654,Okie but i scared u say i fat... Then u dun wan me already...,61,SG,2003/4
535,10655,Yup having my lunch buffet now.. U eat already?,47,SG,2003/4
536,10656,s quite nice.,13,SG,2003/4
537,10657,ll haf more time 2 meet up cya...,33,SG,2003/4
539,10659,m home...,9,SG,2003/4
541,10661,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,104,SG,2003/4
542,10662,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,73,SG,2003/4
543,10663,m picking her up at ard 4 smth lor..,36,SG,2003/4
544,10664,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,98,SG,2003/4
545,10665,s going 2 rain soon.,20,SG,2003/4
546,10666,ll b bathing my dog later.,26,SG,2003/4
547,10667,U too...,8,SG,2003/4
548,10668,Ok. C u then.,13,SG,2003/4
549,10669,Yup song bro. No creative. Neva test quality. He said check review online.,74,SG,2003/4
550,10670,Wewa is 130. Iriver 255. All 128 mb.,36,SG,2003/4
551,10671,We left already we at orchard now.,34,SG,2003/4
552,10672,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,110,SG,2003/4
553,10673,U in town alone?,16,SG,2003/4
554,10674,Anytime...,10,SG,2003/4
555,10675,Ok... Sweet dreams...,21,SG,2003/4
556,10676,Jus came back fr lunch wif my sis only. U leh?,46,SG,2003/4
557,10677,In e msg jus now. U said thanks for gift.,41,SG,2003/4
558,10678,re welcome... Caught u using broken english again...,52,SG,2003/4
559,10679,Yup bathe liao...,17,SG,2003/4
560,10680,m home.,7,SG,2003/4
561,10681,Ok... U enjoy ur shows...,25,SG,2003/4
562,10682,s e gals who r laughing at me lor...,36,SG,2003/4
563,10683,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,72,SG,2003/4
564,10684,m going home now then go pump petrol lor... Like going 2 rain soon...,69,SG,2003/4
565,10685,ll prob b home early...,23,SG,2003/4
566,10686,Dunno y u ask me.,17,SG,2003/4
567,10687,ve reached home n i bathe liao... U can call me now...,54,SG,2003/4
568,10688,ll give me a lift...,20,SG,2003/4
570,10690,I like dis sweater fr mango but no more my size already so irritating.,70,SG,2003/4
571,10691,m meeting my fren at 730.,25,SG,2003/4
572,10692,m going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,76,SG,2003/4
573,10693,m ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,94,SG,2003/4
574,10694,U dun say so early hor... U c already then say...,49,SG,2003/4
575,10695,s styling my hair now.,22,SG,2003/4
576,10696,m really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,74,SG,2003/4
577,10697,m thinking of u... So wat r u doing?,36,SG,2003/4
578,10698,Ok lor. Msg me b4 u call.,25,SG,2003/4
579,10699,But really quite funny lor wat... Then u shd haf run shorter distance wat...,76,SG,2003/4
580,10700,ll jus take mrt down later.,27,SG,2003/4
581,10701,What time is ur flight tmr?,27,SG,2003/4
582,10702,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,62,SG,2003/4
583,10703,"U so lousy, run already come back then half dead... Hee...",58,SG,2003/4
584,10704,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,81,SG,2003/4
585,10705,Finish liao... U?,17,SG,2003/4
586,10706,U can call now...,17,SG,2003/4
587,10707,10 min later k...,17,SG,2003/4
588,10708,m quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,78,SG,2003/4
589,10709,Aiyah e rain like quite big leh. If drizzling i can at least run home.,70,SG,2003/4
590,10710,s y u haf 2 keep me busy...,27,SG,2003/4
591,10711,Yup next stop.,14,SG,2003/4
592,10712,ll thk of all sorts of funny things.,36,SG,2003/4
593,10713,Aiyah then i wait lor. Then u entertain me. Hee...,50,SG,2003/4
594,10714,t c outside.,12,SG,2003/4
595,10715,ll jus wait 4 e rain 2 stop.,28,SG,2003/4
596,10716,ll get caught at e mrt station lor.,35,SG,2003/4
597,10717,m on my way home. Went to change batt 4 my watch then go shop a bit lor.,72,SG,2003/4
598,10718,Then wat r u doing now? Busy wif work?,38,SG,2003/4
599,10719,ll jus leave it...,18,SG,2003/4
600,10720,ve got wisdom teeth hidden inside n mayb need 2 remove.,55,SG,2003/4
601,10721,Thanx a lot 4 ur help!,22,SG,2003/4
603,10723,Happy birthday... May u find ur prince charming soon n dun work too hard...,75,SG,2003/4
604,10724,m wearing blue shirt n black pants.,35,SG,2003/4
605,10725,m ok lor.,9,SG,2003/4
606,10726,s great thanx a lot.,20,SG,2003/4
607,10727,s doing e sms survey...,23,SG,2003/4
608,10728,"Hi this is yijue, can i meet u at 11 tmr?",41,SG,2003/4
609,10729,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",116,SG,2003/4
610,10730,Eh u send wrongly lar...,24,SG,2003/4
612,10732,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,68,SG,2003/4
613,10733,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,91,SG,2003/4
614,10734,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,95,SG,2003/4
615,10735,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,153,SG,2003/4
617,10737,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,89,SG,2003/4
618,10738,U sick still can go shopping?,29,SG,2003/4
619,10739,Horrible gal. Me in sch doing some stuff. How come u got mc?,60,SG,2003/4
620,10740,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,89,SG,2003/4
621,10741,Ok no prob. Take ur time.,25,SG,2003/4
622,10742,His frens go then he in lor. Not alone wif my mum n sis lor.,60,SG,2003/4
623,10743,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",88,SG,2003/4
624,10744,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,SG,2003/4
625,10745,Yup. Thk of u oso boring wat.,29,SG,2003/4
626,10746,Nope watching tv at home... Not going out. V bored...,53,SG,2003/4
628,10748,Ok set let u noe e details later...,35,SG,2003/4
629,10749,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,SG,2003/4
630,10750,Same to u...,12,SG,2003/4
632,10752,Ok then u tell me wat time u coming later lor.,46,SG,2003/4
633,10753,I knew it... U slept v late yest? Wake up so late...,52,SG,2003/4
634,10754,s my dear doing? Sleeping ah?,29,SG,2003/4
635,10755,Nite...,7,SG,2003/4
636,10756,Ok. Me watching tv too.,23,SG,2003/4
637,10757,At home also.,13,SG,2003/4
638,10758,Ok. I only ask abt e movie. U wan ktv oso?,42,SG,2003/4
639,10759,I called but no one pick up e phone. I ask both of them already they said ok.,77,SG,2003/4
640,10760,Then ur physics get a-?,23,SG,2003/4
